Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,Yes,0.0,Graduate,No,5204,1285,155.0,360.0,1.0,Urban,N
,Yes,2.0,Not Graduate,No,4565,666,72.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,5282,1202,95.0,300.0,0.0,Urban,Y
Male,No,0.0,Not Graduate,No,5224,935,164.0,180.0,1.0,Urban,Y
Female,No,1.0,Graduate,No,7014,628,143.0,360.0,1.0,Rural,Y
Male,No,3.0,Graduate,No,4701,3397,159.0,360.0,1.0,Rural,N
Female,Yes,,Graduate,No,4647,1431,230.0,360.0,1.0,Rural,Y
Male,Yes,1.0,Graduate,No,3850,961,150.0,360.0,1.0,Rural,N
Male,No,0.0,Not Graduate,Yes,7214,328,261.0,180.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,5963,2499,199.0,180.0,,Semiurban,N
Female,Yes,3.0,Graduate,No,9284,1696,96.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,8759,5010,235.0,360.0,1.0,Urban,Y
Male,No,1.0,Not Graduate,,6226,814,147.0,300.0,1.0,Urban,N
Male,Yes,0.0,Graduate,No,5360,3217,218.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,,5623,1285,161.0,180.0,1.0,Rural,Y
Female,No,0.0,Graduate,No,4212,696,293.0,360.0,1.0,Semiurban,N
Male,Yes,3.0,Graduate,No,3869,1050,71.0,360.0,1.0,Rural,Y
Female,No,0.0,Graduate,No,3615,1559,116.0,360.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,5160,962,175.0,120.0,1.0,Semiurban,Y
,No,,Graduate,No,1444,523,140.0,240.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,10753,676,78.0,240.0,0.0,Urban,Y
Female,Yes,0.0,Graduate,No,12142,2070,278.0,360.0,1.0,Rural,N
Male,No,1.0,Graduate,No,3429,603,125.0,240.0,0.0,Semiurban,Y
Male,No,0.0,Graduate,No,12056,862,207.0,120.0,1.0,Semiurban,Y
Female,No,0.0,Not Graduate,No,3452,623,169.0,,1.0,Rural,Y
,Yes,0.0,Not Graduate,No,5638,1727,190.0,360.0,1.0,Semiurban,N
Female,Yes,0.0,Graduate,No,6661,6625,68.0,360.0,1.0,Semiurban,Y
Female,No,3.0,Graduate,No,5860,2011,127.0,360.0,1.0,Semiurban,N
Female,No,3.0,Graduate,No,4351,782,192.0,360.0,1.0,Urban,Y
,No,0.0,Graduate,No,4255,1725,207.0,360.0,1.0,Semiurban,N
Female,No,1.0,Graduate,No,7976,823,198.0,,1.0,Urban,Y
,Yes,3.0,Graduate,No,9405,1612,,300.0,0.0,Rural,N
Male,No,0.0,Graduate,No,2292,3667,50.0,360.0,0.0,Urban,N
Male,No,2.0,Not Graduate,No,6279,1374,63.0,360.0,1.0,Semiurban,N
Male,Yes,3.0,Graduate,No,7300,1812,131.0,360.0,1.0,Rural,Y
Female,No,0.0,Graduate,No,6085,1418,137.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,2837,2649,130.0,360.0,1.0,Semiurban,N
Female,Yes,3.0,Graduate,Yes,7047,2247,69.0,180.0,1.0,Semiurban,N
Male,No,1.0,Graduate,No,8840,1087,,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,3822,2248,277.0,360.0,0.0,Urban,N
,Yes,0.0,Graduate,No,4329,1622,156.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,6134,1020,126.0,240.0,1.0,Rural,Y
Male,Yes,1.0,Not Graduate,No,5428,1033,274.0,360.0,1.0,Urban,N
Female,Yes,,Graduate,Yes,4340,1587,305.0,120.0,1.0,Semiurban,N
Male,Yes,3.0,Graduate,,3156,1793,103.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,4510,1261,157.0,300.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,1848,1824,56.0,120.0,1.0,Semiurban,Y
Male,Yes,,Graduate,Yes,7357,765,47.0,360.0,0.0,Rural,Y
Female,Yes,0.0,Not Graduate,No,4029,580,116.0,360.0,1.0,Urban,Y
Female,No,0.0,Not Graduate,No,7878,377,67.0,360.0,1.0,Urban,Y
Male,Yes,3.0,Not Graduate,No,5060,2047,98.0,360.0,0.0,Urban,N
Male,No,,Graduate,No,5973,344,149.0,360.0,1.0,Urban,Y
Male,No,0.0,Not Graduate,No,2504,1811,247.0,360.0,1.0,Semiurban,N
Female,No,,Graduate,No,7599,973,159.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,15267,1114,103.0,360.0,0.0,Urban,Y
Male,No,1.0,Graduate,No,4714,1127,313.0,,1.0,Rural,N
,Yes,1.0,Not Graduate,No,5923,5886,136.0,360.0,1.0,Semiurban,Y
Female,No,1.0,Graduate,No,6260,883,,360.0,1.0,Urban,Y
Male,No,3.0,Graduate,No,2957,659,217.0,300.0,1.0,Urban,N
Female,Yes,1.0,Graduate,No,3358,4420,126.0,,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,7114,417,28.0,360.0,1.0,Semiurban,Y
Male,Yes,2.0,Graduate,No,3823,514,48.0,360.0,0.0,Semiurban,Y
Male,No,0.0,Not Graduate,No,5039,2531,91.0,300.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,5980,1855,94.0,360.0,0.0,Urban,N
Male,Yes,0.0,Graduate,No,7227,1030,128.0,360.0,1.0,Semiurban,Y
,Yes,0.0,Graduate,Yes,5166,594,114.0,360.0,1.0,Semiurban,Y
Male,No,2.0,Graduate,No,5228,196,117.0,240.0,0.0,Semiurban,N
Male,No,0.0,Graduate,Yes,14163,3798,132.0,240.0,1.0,Rural,Y
Female,No,2.0,Graduate,No,8440,2252,145.0,360.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,4775,3530,49.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,5256,2852,143.0,120.0,1.0,Rural,Y
Male,Yes,,Graduate,No,11731,1921,182.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,7239,863,316.0,360.0,1.0,Urban,N
Male,Yes,0.0,Graduate,Yes,8926,596,141.0,360.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,4719,3040,202.0,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Not Graduate,No,4467,975,174.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,10452,626,86.0,360.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,5437,814,145.0,240.0,1.0,Urban,Y
Male,No,,Graduate,No,5398,3165,262.0,360.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,4576,682,255.0,120.0,1.0,Semiurban,N
Male,Yes,3.0,Not Graduate,No,8769,1034,255.0,360.0,0.0,Urban,N
Female,Yes,1.0,Graduate,No,9159,1286,435.0,300.0,1.0,Semiurban,N
Male,No,2.0,Graduate,No,6117,1651,181.0,360.0,1.0,Urban,N
Male,Yes,0.0,Graduate,No,3257,637,105.0,360.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,4340,1254,183.0,300.0,1.0,Semiurban,Y
Male,No,2.0,Not Graduate,No,9588,2564,79.0,120.0,1.0,Rural,Y
Male,Yes,1.0,Graduate,No,6182,5015,168.0,300.0,1.0,Rural,Y
Male,No,2.0,Graduate,No,8808,541,76.0,360.0,1.0,Rural,Y
Female,No,0.0,Graduate,Yes,6695,620,91.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,Yes,3472,702,46.0,180.0,1.0,Urban,Y
Male,No,0.0,Not Graduate,No,7019,2151,162.0,360.0,,Urban,N
Male,Yes,0.0,Graduate,No,5496,576,249.0,360.0,1.0,Semiurban,N
Female,Yes,2.0,Graduate,Yes,4396,1221,141.0,300.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,4574,1127,132.0,360.0,0.0,Urban,N
Male,Yes,3.0,Graduate,No,8708,5301,95.0,360.0,1.0,Urban,Y
Male,No,3.0,Graduate,No,6276,877,212.0,360.0,,Semiurban,N
Female,Yes,0.0,Graduate,No,6078,835,229.0,300.0,1.0,Urban,N
Female,No,,Graduate,No,10922,2150,57.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,4058,1722,148.0,360.0,1.0,Semiurban,Y
Female,No,3.0,Graduate,No,5377,790,208.0,360.0,1.0,Urban,Y
Female,No,0.0,Not Graduate,No,4220,3312,104.0,,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,6958,405,52.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,6127,1317,74.0,360.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,4763,1072,269.0,360.0,0.0,Rural,N
Male,Yes,0.0,Graduate,No,5035,1233,225.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,No,8324,784,240.0,300.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,Yes,9272,1254,63.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,4331,1585,207.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,,15570,115,277.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,2916,943,91.0,360.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,3406,707,120.0,360.0,0.0,Semiurban,N
Male,Yes,0.0,Graduate,No,4933,4232,151.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,3956,1876,164.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,3733,674,107.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,9171,904,219.0,360.0,1.0,Semiurban,Y
Male,No,3.0,Graduate,No,7071,1104,177.0,360.0,0.0,Urban,N
,Yes,0.0,Graduate,No,5843,888,82.0,240.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,No,4407,1977,212.0,360.0,0.0,Semiurban,N
Female,No,1.0,Graduate,No,3474,3766,124.0,180.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,3398,38,181.0,240.0,1.0,Rural,N
Female,No,0.0,Graduate,No,9151,1052,86.0,300.0,0.0,Semiurban,Y
Male,No,1.0,Graduate,No,8985,4998,88.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,4986,1085,50.0,240.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,2798,1652,233.0,240.0,1.0,Semiurban,N
Male,No,0.0,Graduate,No,7341,155,201.0,360.0,1.0,Urban,Y
Male,No,1.0,Graduate,,4994,3287,151.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,8483,532,62.0,300.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,3372,1844,252.0,360.0,1.0,Urban,N
Male,Yes,2.0,Not Graduate,,5823,624,180.0,300.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,3226,74,107.0,,0.0,Rural,N
Female,Yes,2.0,Graduate,No,4006,1724,159.0,360.0,1.0,Urban,Y
Male,No,0.0,Graduate,Yes,3962,2288,122.0,,1.0,Semiurban,Y
Female,No,2.0,Graduate,No,4951,1287,180.0,120.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,9495,474,77.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,Yes,5958,5646,37.0,360.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,7867,2227,171.0,300.0,1.0,Urban,N
Male,No,3.0,Graduate,No,5795,1537,185.0,300.0,1.0,Urban,Y
Female,No,0.0,Graduate,No,4644,2938,50.0,360.0,1.0,Urban,Y
Male,No,0.0,Graduate,Yes,2000,888,28.0,360.0,1.0,Urban,Y
Female,No,0.0,Graduate,No,3457,4508,152.0,120.0,1.0,Urban,Y
Female,No,1.0,Graduate,No,5600,2256,174.0,360.0,1.0,Rural,N
Female,Yes,1.0,Graduate,No,6040,2751,120.0,240.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,8496,1035,80.0,180.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,2451,520,317.0,360.0,1.0,Rural,Y
Male,No,0.0,Graduate,No,13077,1554,166.0,300.0,1.0,Semiurban,N
Female,No,0.0,Graduate,Yes,1987,919,231.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,5440,4857,70.0,300.0,0.0,Urban,Y
Male,No,2.0,Not Graduate,No,4263,393,249.0,360.0,1.0,Semiurban,N
Female,Yes,0.0,Not Graduate,No,3487,3478,163.0,360.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,10618,273,301.0,360.0,1.0,Rural,N
Female,No,0.0,Graduate,No,4343,622,181.0,300.0,1.0,Urban,Y
Male,No,3.0,Graduate,No,2358,267,,360.0,1.0,Semiurban,N
Female,No,3.0,Graduate,No,3006,889,128.0,300.0,0.0,Semiurban,N
Male,Yes,2.0,Graduate,,8953,1150,93.0,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,Yes,3078,798,128.0,360.0,1.0,Urban,Y
Male,No,0.0,Not Graduate,No,2708,1842,183.0,,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,6090,1157,199.0,360.0,,Rural,N
Female,Yes,0.0,Graduate,No,4935,161,85.0,300.0,1.0,Urban,Y
Male,No,,Graduate,No,6844,592,58.0,120.0,1.0,Urban,Y
Female,Yes,2.0,Not Graduate,No,4654,1027,156.0,240.0,0.0,Semiurban,Y
Male,No,2.0,Graduate,No,7657,2853,48.0,360.0,1.0,Rural,Y
Female,No,2.0,Graduate,No,2864,1480,130.0,360.0,1.0,Urban,Y
Female,Yes,,Graduate,No,2600,927,62.0,300.0,0.0,Semiurban,N
Male,Yes,1.0,Not Graduate,No,6340,347,195.0,360.0,1.0,Semiurban,Y
Female,No,0.0,Graduate,,4938,1529,107.0,120.0,1.0,Urban,Y
Female,No,0.0,Not Graduate,No,4538,3315,,240.0,1.0,Semiurban,Y
Male,No,2.0,Graduate,No,7339,1063,55.0,360.0,0.0,Rural,N
Male,No,0.0,Graduate,No,13928,645,220.0,360.0,1.0,Rural,N
,No,0.0,Graduate,No,2632,2046,148.0,,1.0,Urban,Y
Female,No,0.0,Graduate,No,9650,2931,151.0,300.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,7479,1181,64.0,360.0,1.0,Semiurban,Y
Female,Yes,2.0,Not Graduate,No,4446,2217,45.0,240.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,Yes,10974,967,85.0,300.0,,Semiurban,Y
Female,Yes,2.0,Graduate,Yes,3015,2291,105.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,6737,3428,84.0,360.0,1.0,Urban,Y
Male,Yes,,Graduate,No,5130,2531,302.0,360.0,1.0,Urban,N
Male,No,2.0,Graduate,No,4447,1987,223.0,360.0,0.0,Urban,N
Male,Yes,1.0,Graduate,No,3225,4199,132.0,240.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,No,16453,1106,89.0,360.0,0.0,Urban,Y
Male,Yes,0.0,Graduate,Yes,4429,1986,71.0,240.0,0.0,Semiurban,N
Female,Yes,1.0,Not Graduate,No,1594,1135,129.0,360.0,0.0,Urban,N
Male,Yes,1.0,Graduate,Yes,8026,1987,153.0,360.0,0.0,Semiurban,N
Male,Yes,3.0,Not Graduate,No,6475,2232,103.0,360.0,0.0,Rural,N
Male,Yes,0.0,Graduate,No,4906,2645,164.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,Yes,4692,1402,98.0,360.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,,5392,220,71.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,8056,1153,165.0,360.0,1.0,Semiurban,N
Male,No,0.0,Not Graduate,No,6517,2178,44.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,6999,1715,57.0,360.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,6997,1902,78.0,240.0,1.0,Urban,Y
Male,No,2.0,Not Graduate,No,8219,2331,94.0,,0.0,Urban,N
Male,Yes,1.0,Graduate,,9281,519,183.0,300.0,1.0,Semiurban,Y
Female,No,1.0,Graduate,,4046,2414,56.0,180.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,,6087,4337,114.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Not Graduate,No,2038,1027,154.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,9086,2683,148.0,240.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,No,4032,1467,183.0,360.0,0.0,Urban,N
Male,No,0.0,Graduate,No,10005,1865,116.0,360.0,1.0,Rural,Y
Male,No,0.0,Not Graduate,No,4015,2508,93.0,360.0,1.0,Semiurban,N
Male,No,1.0,Graduate,Yes,6625,1708,240.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,4946,978,91.0,120.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,4577,1765,84.0,180.0,1.0,Semiurban,Y
Female,Yes,0.0,Not Graduate,No,6843,642,81.0,180.0,1.0,Rural,Y
Female,Yes,0.0,Not Graduate,No,9315,354,79.0,360.0,0.0,Semiurban,N
Female,Yes,3.0,Not Graduate,No,4891,3576,268.0,120.0,1.0,Semiurban,N
Female,No,2.0,Graduate,Yes,9690,1934,290.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,3945,2249,194.0,240.0,0.0,Urban,N
Male,No,,Graduate,No,9376,1638,168.0,360.0,0.0,Urban,N
Male,No,2.0,Not Graduate,No,5878,275,84.0,360.0,1.0,Semiurban,Y
Male,Yes,2.0,Graduate,No,6444,3411,102.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,3177,979,51.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,4489,1142,115.0,360.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,5527,3137,61.0,360.0,1.0,Rural,Y
Male,Yes,2.0,Graduate,No,8854,634,142.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,5077,1065,,,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,3796,1006,148.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,,6207,616,80.0,300.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,Yes,12388,1486,46.0,360.0,0.0,Urban,N
Male,Yes,0.0,Graduate,No,6514,694,73.0,300.0,1.0,Urban,Y
Male,No,1.0,Graduate,No,5050,3511,155.0,300.0,1.0,Urban,Y
Male,No,0.0,Graduate,Yes,6231,327,160.0,360.0,1.0,Urban,Y
Female,No,0.0,Graduate,No,3671,458,152.0,240.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,,10280,1064,141.0,240.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,Yes,10200,1361,132.0,300.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,3601,789,178.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Graduate,No,10086,2356,29.0,360.0,1.0,Rural,Y
Male,Yes,2.0,Graduate,No,6260,1185,262.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Not Graduate,No,7546,2014,113.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,5580,3341,178.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Not Graduate,No,5772,4109,126.0,180.0,1.0,Rural,N
Female,Yes,2.0,Graduate,No,4182,1084,87.0,180.0,1.0,Urban,N
Male,No,1.0,Graduate,Yes,3628,1477,109.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,3537,1702,,300.0,1.0,Semiurban,Y
Female,Yes,,Graduate,No,8972,1113,77.0,240.0,1.0,Semiurban,Y
Male,No,1.0,Graduate,No,6073,581,164.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,No,3707,2798,143.0,360.0,1.0,Semiurban,N
Male,Yes,2.0,Not Graduate,No,5850,582,43.0,300.0,1.0,Urban,Y
Female,No,1.0,Graduate,No,2425,2989,79.0,360.0,1.0,Rural,N
Male,Yes,0.0,Graduate,Yes,3672,1909,113.0,360.0,0.0,Urban,Y
Female,Yes,,Not Graduate,Yes,9363,1655,,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,Yes,4389,744,312.0,360.0,1.0,Urban,N
Male,Yes,0.0,Not Graduate,No,8851,196,141.0,300.0,0.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,5373,2750,39.0,360.0,1.0,Urban,Y
Female,No,0.0,Not Graduate,Yes,7569,736,130.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,3246,1994,62.0,360.0,1.0,Rural,Y
Female,Yes,3.0,Graduate,No,7062,2071,116.0,360.0,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,1748,1378,326.0,360.0,1.0,Semiurban,N
Male,Yes,2.0,Graduate,No,4576,1670,98.0,360.0,1.0,Urban,Y
Male,No,2.0,Graduate,No,9587,1889,199.0,180.0,1.0,Urban,N
Male,Yes,0.0,Graduate,Yes,5684,1570,129.0,360.0,1.0,Urban,N
Male,Yes,2.0,Graduate,No,3587,672,256.0,360.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,9230,331,169.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Not Graduate,No,13071,794,212.0,360.0,0.0,Urban,N
Male,Yes,0.0,Graduate,No,4988,1013,154.0,240.0,1.0,Rural,Y
Male,No,3.0,Graduate,Yes,2514,3462,,120.0,1.0,Semiurban,N
Female,Yes,0.0,Graduate,No,5720,477,241.0,360.0,1.0,Semiurban,N
Male,Yes,0.0,Graduate,No,7774,3799,145.0,300.0,1.0,Rural,Y
Female,Yes,3.0,Graduate,No,5114,4633,101.0,300.0,1.0,Rural,Y
Male,No,0.0,Not Graduate,No,1877,819,87.0,360.0,0.0,Semiurban,N
Female,Yes,1.0,Not Graduate,No,7425,4525,148.0,360.0,1.0,Semiurban,Y
Male,No,2.0,Graduate,,3956,1227,220.0,360.0,,Urban,N
Male,No,2.0,Not Graduate,No,4546,1075,161.0,360.0,1.0,Semiurban,N
Male,No,3.0,Graduate,No,2575,3464,105.0,360.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,No,1512,1614,157.0,360.0,1.0,Rural,Y
Male,Yes,0.0,Graduate,Yes,3189,1442,189.0,240.0,1.0,Urban,N
Female,No,2.0,Graduate,Yes,4361,785,50.0,300.0,0.0,Urban,N
Female,No,1.0,Graduate,Yes,4317,846,,360.0,,Urban,N
Male,No,1.0,Graduate,,10490,1481,180.0,360.0,0.0,Rural,N
Male,Yes,0.0,Graduate,No,3386,3463,61.0,300.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,8516,480,116.0,300.0,1.0,Semiurban,Y
Male,Yes,3.0,Graduate,No,5980,1278,136.0,360.0,1.0,Semiurban,Y
Male,No,3.0,Not Graduate,Yes,11174,392,73.0,360.0,0.0,Urban,Y
Male,Yes,,Graduate,No,5412,750,118.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,1984,2205,137.0,360.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,5195,631,225.0,360.0,0.0,Urban,N
,Yes,2.0,Graduate,Yes,1559,2888,214.0,360.0,1.0,Semiurban,N
Male,No,2.0,Graduate,Yes,3160,628,148.0,180.0,1.0,Rural,Y
Female,Yes,0.0,Graduate,No,5232,868,93.0,360.0,1.0,Rural,N
Male,Yes,0.0,Graduate,No,5290,222,,360.0,1.0,Semiurban,Y
Female,Yes,0.0,Graduate,No,8387,2891,220.0,,0.0,Semiurban,N
Male,No,0.0,Graduate,No,6800,2608,86.0,240.0,1.0,Urban,Y
Male,Yes,3.0,Graduate,No,10681,403,141.0,360.0,1.0,Rural,Y
Female,Yes,1.0,Graduate,No,8383,1081,101.0,360.0,1.0,Urban,Y
,No,0.0,Graduate,No,7923,1008,150.0,360.0,1.0,Semiurban,Y
Female,Yes,1.0,Not Graduate,Yes,12577,938,82.0,,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,8200,4656,188.0,360.0,1.0,Urban,Y
Male,Yes,3.0,Not Graduate,No,9874,928,151.0,360.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,2433,660,82.0,300.0,1.0,Semiurban,Y
Male,No,0.0,Not Graduate,No,4840,251,180.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,6672,690,92.0,240.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,5796,3455,44.0,360.0,1.0,Urban,Y
Male,Yes,1.0,Not Graduate,No,3890,1601,73.0,,,Rural,Y
Female,No,2.0,Graduate,No,7965,1604,198.0,,,Urban,N
Male,Yes,0.0,Graduate,Yes,8812,727,270.0,360.0,0.0,Urban,N
,Yes,0.0,Graduate,No,5393,3096,274.0,360.0,1.0,Semiurban,Y
Male,Yes,0.0,Graduate,No,4955,2019,95.0,,1.0,Rural,Y
Male,Yes,1.0,Not Graduate,Yes,4407,949,116.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,8115,576,102.0,120.0,1.0,Semiurban,Y
Male,Yes,1.0,Graduate,No,4909,1280,,360.0,1.0,Semiurban,Y
Male,No,2.0,Graduate,No,5714,619,60.0,180.0,1.0,Rural,Y
Female,Yes,2.0,Graduate,No,9405,1167,97.0,120.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,6386,1494,141.0,180.0,1.0,Semiurban,Y
Male,No,0.0,Graduate,No,5714,755,,300.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,4237,108,148.0,,1.0,Urban,Y
Female,Yes,1.0,Graduate,No,5569,1849,113.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Not Graduate,No,3947,775,74.0,,1.0,Rural,N
Male,No,0.0,Graduate,Yes,6207,1484,205.0,360.0,1.0,Urban,N
,Yes,0.0,Graduate,No,4490,1207,55.0,360.0,1.0,Rural,Y
Female,Yes,2.0,Graduate,No,4766,4135,62.0,360.0,1.0,Urban,Y
Female,Yes,2.0,Graduate,No,5589,1366,171.0,,1.0,Rural,N
,No,0.0,Graduate,No,11286,2590,182.0,240.0,0.0,Semiurban,N
Male,No,1.0,Not Graduate,No,2431,990,28.0,300.0,1.0,Urban,Y
Female,Yes,0.0,Graduate,No,6620,629,113.0,300.0,1.0,Semiurban,Y
Male,No,0.0,Not Graduate,No,3177,1908,39.0,360.0,0.0,Urban,N
Male,Yes,3.0,Graduate,Yes,4909,729,117.0,360.0,1.0,Urban,Y
Male,Yes,2.0,Graduate,No,4285,2277,105.0,300.0,1.0,Semiurban,N
Female,No,2.0,Graduate,No,4194,448,242.0,300.0,0.0,Semiurban,N
Male,Yes,0.0,Graduate,No,4267,1730,158.0,300.0,1.0,Semiurban,N
Female,Yes,2.0,Graduate,No,4974,1338,161.0,360.0,1.0,Rural,N
Male,Yes,0.0,Not Graduate,No,3996,3614,223.0,240.0,1.0,Urban,Y
Male,No,0.0,Graduate,No,4005,1860,227.0,360.0,0.0,Rural,N
Male,No,1.0,Not Graduate,Yes,4293,1222,137.0,360.0,1.0,Rural,N
Male,No,0.0,Not Graduate,No,4195,2401,91.0,120.0,1.0,Urban,Y
Female,No,2.0,Graduate,No,3713,105,193.0,360.0,1.0,Urban,Y
Male,Yes,1.0,Graduate,No,7277,2031,189.0,360.0,1.0,Semiurban,N
Female,Yes,0.0,Graduate,Yes,4668,2160,170.0,360.0,1.0,Semiurban,N
Female,Yes,0.0,Not Graduate,No,5079,2337,137.0,360.0,1.0,Urban,N
Female,Yes,0.0,Graduate,No,4900,2220,116.0,360.0,1.0,Urban,Y
Male,Yes,0.0,Graduate,No,4118,1971,227.0,300.0,1.0,Semiurban,Y
